user,location,timezone,loc,text
853683823506227201,"Kansas, USA",,,"RT @BarackObama: From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz"
1702715232,Chicago IL. ,,,"RT @BarackObama: From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz"
1039803042,tavernelle,Amsterdam,,"RT @BarackObama: From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz"
2557233066,"Los Angeles, CA",Arizona,,"RT @BarackObama: From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz"
61325395,Miami/Guatemala,,,"RT @BarackObama: From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz"
16300297,,America/Detroit,,"RT @BarackObama: From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz"
1372441094,"Paris, France",,,"RT @BarackObama: From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz"
1050139710,"Washington, DC",Pacific Time (US & Canada),,"RT @BarackObama: From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz"
1967749477,"Caracas, Venezuela",Pacific Time (US & Canada),,"RT @BarackObama: From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz"
755934034161729536,,,,"RT @BarackObama: From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz"
629467988,"Washington, DC",Pacific Time (US & Canada),,"RT @BarackObama: From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz"
1690070940,,Pacific Time (US & Canada),,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
759185429237293056,,,,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
396071591,Some where in the Batcave,Amsterdam,,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
96207659,On an adventure of the soul,Eastern Time (US & Canada),,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
544600847,"Abuja, Nigeria",,,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
958205798,,London,,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
3249530111,,,,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
1242242384,,Pacific Time (US & Canada),,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
912793514991165440,,,,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
144279884,,Pacific Time (US & Canada),,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
42825860,"Manhattan, NY",Central Time (US & Canada),,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
743323123869614080,"Washington, USA",Pacific Time (US & Canada),,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
783072052643139584,"Richland, WA",,,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
938528468001787904,,,,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
853683823506227201,"Kansas, USA",,,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
844973396681244672,"Maine, USA",Pacific Time (US & Canada),,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
51156219,,,,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
904201866870915072,"Indiana, USA",,,"RT @BarackObama: ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy…"
278190391,,,,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
177343769,,,,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
929898397028425729,,,,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
3423241737,,Pacific Time (US & Canada),,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
456355438,,,,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
565248871,US—America,,,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
937344818899976192,,,,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
830189316018159616,"Cape Coral, FL",,,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
3429493659,,,,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
142756995,Paris,,,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
239021593,,Eastern Time (US & Canada),,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
762340949716570112,"New York, USA",,,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
3249810930,"Arizona, USA",,,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
930101877567455232,,,,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
775403438834327556,Florida,,,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
769587249696477185,,,,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
905232611978731520,United States,,,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
491809971,,,,RT @BarackObama: This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victo…
1385788578,STL,Eastern Time (US & Canada),,RT @BarackObama: Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw
19888223,,Alaska,,RT @BarackObama: Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw
45231220,"ÜT: 33.893384,-118.038617",Pacific Time (US & Canada),,RT @BarackObama: Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw
792646884,Ohio,Eastern Time (US & Canada),,RT @BarackObama: Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw
933234346734923778,Gampaha,,,RT @BarackObama: Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw
22639063,,Quito,,RT @BarackObama: Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw
915408203814387712,"Santa Clarita, CA",,,RT @BarackObama: Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw
567402869,,Eastern Time (US & Canada),,RT @BarackObama: Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw
828672626,"San Jose, CA",Pacific Time (US & Canada),,RT @BarackObama: Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw
1368528242,,,,RT @BarackObama: Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw
822838851961950208,,,,RT @BarackObama: Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw
935986845002977280,Gambia,,,RT @BarackObama: Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw
3423241737,,Pacific Time (US & Canada),,RT @BarackObama: Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw
456355438,,,,RT @BarackObama: Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw
147786777,"Colorado, USA",,,RT @BarackObama: Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw
565248871,US—America,,,RT @BarackObama: Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw
822847432899891200,,,,RT @BarackObama: Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw
277221644,,Atlantic Time (Canada),,RT @BarackObama: May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our…
848582245631881218,,,,RT @BarackObama: May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our…
419154174,DC,,,RT @BarackObama: May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our…
768999674585882625,,Pacific Time (US & Canada),,RT @BarackObama: May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our…
779555779615612928,United States,,,RT @BarackObama: May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our…
259904366,"Tulsa, OK",Central Time (US & Canada),,RT @BarackObama: May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our…
108049560,So. California - Encinitas,,,RT @BarackObama: May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our…
194313392,,,,RT @BarackObama: May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our…
2311116235,"North Carolina, USA",,,RT @BarackObama: May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our…
930526958328340480,,,,RT @BarackObama: May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our…
218787717,"Florida, USA",Eastern Time (US & Canada),,RT @BarackObama: May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our…
1095901676,,Central Time (US & Canada),,RT @BarackObama: May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our…
2444653466,OAKLAND,Arizona,,RT @BarackObama: May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our…
37428663,"New York, USA",Central Time (US & Canada),,RT @BarackObama: May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our…
246652085,,Eastern Time (US & Canada),,RT @BarackObama: May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our…
126676393,Maine,Pacific Time (US & Canada),,RT @BarackObama: May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our…
2917539603,"Urbandale, IA",,,RT @BarackObama: May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our…
841675724197105666,"Florida, USA",,,"RT @BarackObama: We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as…"
936678060425957376,"Washington, DC",,,"RT @BarackObama: We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as…"
848317043430608896,,,,"RT @BarackObama: We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as…"
456355438,,,,"RT @BarackObama: We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as…"
565248871,US—America,,,"RT @BarackObama: We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as…"
3429493659,,,,"RT @BarackObama: We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as…"
781460288042332160,Italy,Pacific Time (US & Canada),,"RT @BarackObama: We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as…"
3249810930,"Arizona, USA",,,"RT @BarackObama: We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as…"
1202557722,,,,"RT @BarackObama: We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as…"
930101877567455232,,,,"RT @BarackObama: We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as…"
990061182,,Eastern Time (US & Canada),,"RT @BarackObama: We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as…"
488750881,"Louisiana, USA",Eastern Time (US & Canada),,"RT @BarackObama: We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as…"
242565884,"Arlington, VA",Eastern Time (US & Canada),,"RT @BarackObama: We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as…"
378391770,"Pompano Beach, FL",Quito,,"RT @BarackObama: We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as…"
2291544344,,,,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
936678060425957376,"Washington, DC",,,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
387920795,,,,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
731857838,California,,,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
45231220,"ÜT: 33.893384,-118.038617",Pacific Time (US & Canada),,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
822826488500088832,United States,,,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
2506040580,,,,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
854481307,"Los Angeles, California USA",Pacific Time (US & Canada),,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
891028504489451522,,,,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
826332305123921921,"Lusaka, Zambia",,,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
848317043430608896,,,,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
270982769,Seattle,,,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
1183316539,"California, USA",Pacific Time (US & Canada),,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
822237572780982273,New Jersey. ,,,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
456355438,,,,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
147786777,"Colorado, USA",,,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
830189316018159616,"Cape Coral, FL",,,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
3429493659,,,,"RT @BarackObama: Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that mee…"
867115284372627456,"California, USA",,,RT @BarackObama: Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tou…
724304110783193088,J E R R Y S E I N F I E L D,,,RT @BarackObama: Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tou…
936593675563470849,"العاصمه, دولة الكويت",,,RT @BarackObama: Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tou…
1234959704,"Beaumont, TX",,,RT @BarackObama: Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tou…
937853899159097344,"Staten Island, NY",,,RT @BarackObama: Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tou…
929886501059682305,,,,RT @BarackObama: Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tou…
848317043430608896,,,,RT @BarackObama: Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tou…
40170457,Louisiana,Central Time (US & Canada),,RT @BarackObama: Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tou…
727924817337421824,❤️1/23/17❤️ My love Josie ^-^,Pacific Time (US & Canada),,RT @BarackObama: Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tou…
456355438,,,,RT @BarackObama: Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tou…
3429493659,,,,RT @BarackObama: Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tou…
1202557722,,,,RT @BarackObama: Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tou…
3249810930,"Arizona, USA",,,RT @BarackObama: Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tou…
432219962,,,,RT @BarackObama: Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tou…
930101877567455232,,,,RT @BarackObama: Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tou…
1021130888,"Baltimore, MD",,,RT @BarackObama: Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tou…
242565884,"Arlington, VA",Eastern Time (US & Canada),,RT @BarackObama: Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tou…
867115284372627456,"California, USA",,,"RT @BarackObama: Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
936593675563470849,"العاصمه, دولة الكويت",,,"RT @BarackObama: Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
848317043430608896,,,,"RT @BarackObama: Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
727924817337421824,❤️1/23/17❤️ My love Josie ^-^,Pacific Time (US & Canada),,"RT @BarackObama: Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
456355438,,,,"RT @BarackObama: Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
3429493659,,,,"RT @BarackObama: Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
1202557722,,,,"RT @BarackObama: Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
3249810930,"Arizona, USA",,,"RT @BarackObama: Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
930101877567455232,,,,"RT @BarackObama: Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
1021130888,"Baltimore, MD",,,"RT @BarackObama: Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
242565884,"Arlington, VA",Eastern Time (US & Canada),,"RT @BarackObama: Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
926108375615770624,"King Williams Town, South Afri",,,"RT @BarackObama: Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
590524840,,,,"RT @BarackObama: Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
2360551927,"Las Vegas, NV",,,"RT @BarackObama: Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
729820804024827904,fortaleza,Brasilia,,"RT @BarackObama: Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
2559957139,,Pacific Time (US & Canada),,"RT @BarackObama: Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
786392642145792001,"California, USA",,,"RT @BarackObama: Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation."
848317043430608896,,,,"RT @BarackObama: I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give: https://t.co/o5…"
456355438,,,,"RT @BarackObama: I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give: https://t.co/o5…"
759067235105312769,,Pacific Time (US & Canada),,"RT @BarackObama: I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give: https://t.co/o5…"
3429493659,,,,"RT @BarackObama: I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give: https://t.co/o5…"
3249810930,"Arizona, USA",,,"RT @BarackObama: I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give: https://t.co/o5…"
930101877567455232,,,,"RT @BarackObama: I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give: https://t.co/o5…"
242565884,"Arlington, VA",Eastern Time (US & Canada),,"RT @BarackObama: I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give: https://t.co/o5…"
2983307944,"Vienna, Austria",,,"RT @BarackObama: I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give: https://t.co/o5…"
378391770,"Pompano Beach, FL",Quito,,"RT @BarackObama: I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give: https://t.co/o5…"
926108375615770624,"King Williams Town, South Afri",,,"RT @BarackObama: I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give: https://t.co/o5…"
729820804024827904,fortaleza,Brasilia,,"RT @BarackObama: I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give: https://t.co/o5…"
937472726029217792,,,,"RT @BarackObama: I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give: https://t.co/o5…"
